,title,beds,bath,adress,price,area
6260,"This 1700 SQ Ft duplex up for rent in Chandgaon Ward, near Bangladesh Pani Unnayon Board",3.0,3.0,"cdanewchandgaonr/a,bahaddarhat,nochandgaonward,chattogram",25000.0,1700
6261,730 Sq Ft Flat For Rent In Double Mooring Near Jame Masjid,2.0,1.0,"shantibagresidentialarea,no.northagrabadward,doublemooring,chattogram",10500.0,730
6262,"Flat For Rent In Double Mooring Near Chittagong Port Cargo Station, 24 No. North Agrabad Ward",2.0,2.0,"shantibagresidentialarea,no.northagrabadward,doublemooring,chattogram",10500.0,1200
6263,Ready Flat Is Now For Rent In Uttara Nearby Gausul Azam Jame Masjid,2.0,2.0,"uttara,dhaka",18000.0,800
6264,Apartment for Rent in Khilgaon nearby Taltola Market,3.0,3.0,"khilgaon,dhaka",35000.0,1535
6265,"Apartment For Rent In Banasree, Near Rajdhani Ideal School & College",3.0,2.0,"banasree,dhaka",22000.0,1100
6266,Check This Fine Looking Flat For Rent In Mohammadpur,1.0,1.0,"mohammadpur,dhaka",13000.0,450
6267,"If You Want To Reside In Kolpolok R/a, Check This 1250 Sq Ft Residence Which Is Up For Rent",3.0,2.0,"kolpolokr/a,no.eastbakaliaward,bakalia,chattogram",14000.0,1250
6268,"Rent This Flat Which Is Now Vacant In Block A, Banasree",2.0,2.0,"banasree,dhaka",18000.0,950
6269,This 700 Sq Ft Flat In Faydabad With A Convenient Price Is Up For Rent,2.0,2.0,"faydabad,dakshinkhan,dhaka",10000.0,700
6270,There Is 2 Bedroom Apartment Up To Rent In The Location Of Uttara-10.,2.0,2.0,"uttara,dhaka",19000.0,900
6271,Wonderful Flat Covering An Area Of 1740 Sq Ft Is Ready For Rent In Purana Paltan Lane,3.0,3.0,"puranapaltan,motijheel,dhaka",45000.0,1740
6272,Amazing Apartment Of 600 Sq Ft Is Available For Rent At Dakshin Khan,2.0,1.0,"ashkona,dakshinkhan,dhaka",10000.0,600
6273,2 Bedroom Flat For Rent In South Baridhara R/a Adjacent To Shikkhan School .,2.0,2.0,"southbaridhararesidentialarea,d.i.t.project,badda,dhaka",12000.0,720
6274,Evaluate This 900 Sq Ft Apartment Ready For Rent At East Nasirabad,2.0,2.0,"eastnasirabad,chattogram",17000.0,900
6275,600 Sq Ft Apartment Is Up For Rent At Faydabad,2.0,2.0,"faydabad,eastazampur,dakshinkhan,dhaka",10000.0,600
6276,Observe This 600 Sq Ft Flat Area For Rent In Middle Paikpara,2.0,1.0,"mirpur,dhaka",9000.0,600
6277,You Can Take Rent This Lovely Apartment To Live A Relaxed Life At Ashkona,3.0,3.0,"ashkona,dakshinkhan,dhaka",20000.0,1330
6278,This 3 Bedroom Home Is Available For Rental Purpose At Ashkona,3.0,3.0,"ashkona,dakshinkhan,dhaka",20000.0,1330
6279,Get comfortable in a 1530 SQ FT flat for rent in Middle Badda,3.0,3.0,"gudaraghat,middlebadda,badda,dhaka",30000.0,1530
6280,Properly Designed This 1550 Sq Ft Home Is Now Up For Rent In Banasree,4.0,4.0,"banasree,dhaka",30000.0,1550
6281,Tastefully Designed This 1550 Sq Ft Home Is Now Vacant For Rent In Banasree,4.0,4.0,"banasree,dhaka",30000.0,1550
6282,1300 Sq Ft Apartment Is Now Vacant To Rent In Bayazid,3.0,3.0,"banglabazar,bayazid,chattogram",18000.0,1300
6283,Check This 1200 Sq. ft Flat For Rent Which Is In Nandan Kanan,3.0,2.0,"nandankanan,no.enayetbazaarward,chattogram",20000.0,1200
6284,Properly Designed This 1200 Sq Ft Flat Is Now Up For Rent In 22 No. Enayet Bazaar Ward,3.0,2.0,"nandankanan,no.enayetbazaarward,chattogram",22000.0,1200
6285,"Make This 1530 Sq Ft Home Your Next Residing Location, Which Is Up To Rent In Agargaon",3.0,3.0,"janatahousing,sher-e-banglanagar,westagargaon,agargaon,dhaka",30000.0,1530
6286,Worthy 1530 Sq Ft Nice Home Is Ready To Rent At West Agargaon,3.0,3.0,"janatahousing,sher-e-banglanagar,westagargaon,agargaon,dhaka",30000.0,1530
6287,This Flat In Agargaon With A Convenient Price Is Up For Rent,3.0,3.0,"janatahousing,sher-e-banglanagar,westagargaon,agargaon,dhaka",30000.0,1530
6288,Affordable And Nice Flat Is Up For Rent In Agargaon Which Is 1530 Sq Ft,3.0,3.0,"janatahousing,sher-e-banglanagar,westagargaon,agargaon,dhaka",30000.0,1530
6289,"View This Great 1500 Sq Ft Flat Up For Rent In Motijheel, Purana Paltan",3.0,3.0,"motijheel,dhaka",40000.0,1500
6290,Let Us Present To You This 1700 Sq Ft Apartment Ready To Rent At 16 No. Chawk Bazaar Ward,3.0,4.0,"no.chawkbazaarward,chattogram",30000.0,1700
6291,2200 Sq Ft Apartment With Great Balconies For Rent In 16 No. Chawk Bazaar Ward,3.0,3.0,"panchlaishresidentialarea,no.chawkbazaarward,chattogram",47000.0,2200
6292,Verify This 1900 Sq Ft Apartment Of Nice Environment Ready To Rent At 16 No. Chawk Bazaar Ward,3.0,4.0,"katalganjresidentialarea,no.chawkbazaarward,chattogram",37000.0,1900
6293,Well-featured 1400 Sq Ft Residence Is Ready For Rent At West Agargaon,3.0,3.0,"janatahousing,sher-e-banglanagar,westagargaon,agargaon,dhaka",22000.0,1400
6294,Grab This 1250 SQFT Flat Which Is Ready For Rent In Agargaon Taltola.,3.0,3.0,"taltola,agargaon,dhaka",30000.0,1250
6295,This 1200 Sq Ft Apartment Is For Rent In Uttara-13 Near Zam Zam Tower,3.0,3.0,"uttara,dhaka",30000.0,1200
6296,Start Living In This Awesome Flat Of 630 Sq Ft Located At Mohammadpur Unoccupied For Rent,2.0,2.0,"azizmoholla,mohammadpur,dhaka",15000.0,630
6297,3 Bedroom And 2 Bathroom Flat For Rent In Agargaon Adjacent To Agargaon Kindergarten & School .,3.0,2.0,"taltola,agargaon,dhaka",16000.0,950
6298,Ready For Move In Check This 1050 Sq. ft Home For Rent Which Is In Agargaon,3.0,2.0,"taltola,agargaon,dhaka",18000.0,1050
6299,Beautiful 1250 Sq Ft Flat Is Available To Rent In Adabor,3.0,3.0,"baitulamanhousingsociety,adabor,dhaka",20000.0,1250
6300,Check This 1430 Sq. ft Flat For Rent Which Is In Badda,3.0,3.0,"gudaraghat,middlebadda,badda,dhaka",30000.0,1430
6301,1550 SFT. Apartment Is Now Available For Rent In West Rampura,3.0,3.0,"westrampura,rampura,dhaka",30000.0,1550
6302,Take a look to an impressive flat of 2300 SQ FT for rent located at Uttara very close to Eminence College,3.0,4.0,"uttara,dhaka",40000.0,2300
6303,"Start A New Home, In This 1435 Sq Ft Flat For Rent In South Khulsi, Near Al Amin Masjid",3.0,3.0,"khulshigreenhousingsociety,khulshi,chattogram",20000.0,1435
6304,"At Chandgaon Residential Area, flat for Rent close to EBL",3.0,3.0,"b-/a,chandgaonresidentialarea,nochandgaonward,chattogram",22000.0,1350
6305,Offering you 950 SQ FT flat to Rent in Bakalia,2.0,2.0,"kolpolokr/a,no.eastbakaliaward,bakalia,chattogram",12000.0,950
6306,View This 850 Sq Ft Flat For Rent In 10 No. North Kattali Ward,2.0,2.0,"no.northkattaliward,chattogram",14000.0,850
6307,850 Sq Ft Flat For Rent In The Serene Location Of 10 No. North Kattali Ward,2.0,2.0,"no.northkattaliward,chattogram",14000.0,850
6308,Get Ready To Move Into This 1200 Square Feet Apartment For Rent At Turag,3.0,3.0,"turag,dhaka",18000.0,1200
6309,Reasonable 1550 Sq Ft Flat Is Available For Rent In Uttara Near To Uttara Club,3.0,3.0,"uttara,dhaka",40000.0,1550
6310,Your New Home Is Waiting For You In This Lovely Apartment For Rent At Mistripara.,2.0,1.0,"no.northagrabadward,doublemooring,chattogram",12000.0,560
6311,For Rental Purpose This Nice Flat Is Now Available In Dakshin Kattali Near Anandomoyee Kali Temple,3.0,3.0,"dakshinkattali,no.southkattaliward,chattogram",12000.0,800
6312,"Built with modern amenities, check this flat for rent which is 1530 SQ FT in Gudaraghat",3.0,3.0,"gudaraghat,middlebadda,badda,dhaka",30000.0,1530
6313,2150 Sq Ft Flat With Decent Rooms Is Ready For Rent In Dhanmondi,3.0,4.0,"dhanmondi,dhaka",50000.0,2150
6314,"A Well Defined Residential Flat Of 860 Sq Ft Is Available For Rent In Lalbagh, Near Lalbagh Fort Bus Stand",3.0,2.0,"bakshibazar,lalbagh,dhaka",25000.0,860
6315,"650 Sq Ft Apartment Is Ready For Rent At Mirpur, Near Masjidul Akbar Eidgah Field",2.0,2.0,"section,mirpur,dhaka",13000.0,650
6316,Near Kolpolok Public School An Apartment Is Up For Rent At Kolpolok R-a,3.0,3.0,"kolpolokr/a,no.eastbakaliaward,bakalia,chattogram",15000.0,1150
6317,Your Dream Home Is Ready To Be Rented At East Bakalia Ward Near Kolpolok Public School,3.0,3.0,"kolpolokr/a,no.eastbakaliaward,bakalia,chattogram",14000.0,1150
6318,"950 Sq Ft Flat For Rent In Khilgaon, Taltola.",3.0,2.0,"taltola,khilgaon,dhaka",23000.0,950
6319,900 Sq Ft Apartment Is For Rent In West Agargaon,3.0,2.0,"bonolotaabashikelaka,westagargaon,agargaon,dhaka",18000.0,900
6320,Well-built and properly designed residential apartment of 720 SQ FT in Mohammadpur for rent,2.0,2.0,"azizmoholla,mohammadpur,dhaka",14000.0,720
6321,To Get A Trouble Free Life You Can Take Rent This 1300 Sq Ft Home In West Agargaon,3.0,3.0,"janatahousing,sher-e-banglanagar,westagargaon,agargaon,dhaka",22000.0,1300
6322,"Smartly Priced 2500 Sq Ft Flat, That You Should Check In Bashundhara R-a",4.0,4.0,"bashundharar-a,dhaka",45000.0,2500
6323,Seize This 650 Sq Ft Ready Flat For Rent In Khilkhet,2.0,2.0,"khilkhet,dhaka",13000.0,650
6324,Fairly Spacious Apartment Of 1750 Sq Ft Is Ready For Rent In Turag,3.0,3.0,"turag,dhaka",30000.0,1750
6325,This Wonderful Flat Is Set For Rent With An Amazing Floor Plan Which Is 1722 Sq Ft In Turag,3.0,3.0,"turag,dhaka",30000.0,1722
6326,"1000 Sq Ft Amazing Flat For Rent At Double Mooring, 24 No. North Agrabad Ward",2.0,2.0,"no.northagrabadward,doublemooring,chattogram",13000.0,1000
6327,A Cozy Flat Of 600 Sq Ft For Rent At 24 No. North Agrabad Ward,2.0,2.0,"no.northagrabadward,doublemooring,chattogram",7500.0,600
6328,"An Apartment Is Available To Rent In Abdul Latif Road, Sholokbahar",3.0,3.0,"sholokbahar,chattogram",23000.0,1250
6329,For Rental purpose 800 SQ FT flat is now up to Rent in Double Mooring,2.0,2.0,"no.northagrabadward,doublemooring,chattogram",13000.0,800
6330,"1556 Sq Ft Comfortable Flat With 3 Bedrooms Is Up For Rent At Bayazid, Chadra Nagar",3.0,3.0,"shyamolchhayaresidentialarea,chadranagar,bayazid,chattogram",22000.0,1556
6331,1500 Square Feet Residential Apartment Is Available For Rent At Uttara Sector 1.,3.0,3.0,"uttara,dhaka",35000.0,1500
6332,This Well Constructed Apartment Is Up For Rent In 22 No. Enayet Bazaar Ward.,3.0,3.0,"abedincolony,no.enayetbazaarward,chattogram",27000.0,1300
6333,"Offering you 1654 SQ FT well-constructed flat to Rent in Uttara, Sector 18",3.0,3.0,"rajukuttaraapartmentproject,uttara,dhaka",15000.0,1654
6334,Good News! This 1300 Sq Ft Flat For Rent In East Bashabo Which Can Be Your Next Destination,3.0,2.0,"eastbashabo,bashabo,dhaka",17000.0,1300
6335,Use This 800 Sq Ft Rental Property As Your House Located At West Dhanmondi And Shangkar.,2.0,2.0,"westdhanmondiandshangkar,dhanmondi,dhaka",18000.0,800
6336,Well-constructed 900 Sq Ft Home Is Now Offering To You In Cantonment For Rent,2.0,2.0,"manikdi,cantonment,dhaka",12000.0,900
6337,Nice 700 Sq Ft Apartment Is Available To Rent In Badda,2.0,2.0,"uttarbadda,badda,dhaka",17000.0,700
6338,Nice 1750 Sq Ft Flat Is Available For Rent In Shyamoli,3.0,4.0,"shyamoli,dhaka",27000.0,1750
6339,Gulshan 2 Is Offering You A 3000 Sq Ft Duplex Flat For Rent,4.0,4.0,"gulshan,gulshan,dhaka",170000.0,3000
6340,"950 Sq Ft Apartment For Rent In Uttara - 14, Nearby One Bank Atm",2.0,2.0,"uttara,dhaka",18000.0,950
6341,1000 SQ FT flat near Lucky Plaza for rent in Double Mooring,2.0,2.0,"monsurabad,no.northagrabadward,doublemooring,chattogram",17000.0,1000
6342,Offering you 745 SQ FT flat to Rent in Double Mooring near to City Hall,2.0,2.0,"doublemooring,chattogram",8500.0,745
6343,"An Apartment Is Up For Rent In North Ibrahimpur, Near Dutch-Bangla Bank Limited.",2.0,2.0,"northibrahimpur,ibrahimpur,dhaka",17000.0,850
6344,This 1331 Sq. Ft. Charmer Of A Home Is Found In Double Mooring,3.0,3.0,"monsurabad,no.northagrabadward,doublemooring,chattogram",25000.0,1331
6345,Apartment For Rent In Halishahar Nearby Halishahar Thana,2.0,2.0,"halishahar,chattogram",18000.0,1200
6346,A Residential Flat Is Up For Rent In Mirpur DOHS Near Infinity International Technology Limited,4.0,3.0,"mirpurdohs,mirpur,dhaka",42000.0,2150
6347,Your Dream Home Is Ready To Be Rented At Khulshi Near Khulshi Jame Masjid,3.0,4.0,"khulshigreenhousingsociety,khulshi,chattogram",25000.0,1480
6348,An Attractive Apartment Is Up For Rent Covering An Area Of 1220 Sq Ft At Sholokbahar.,3.0,3.0,"sholokbahar,chattogram",21000.0,1220
6349,Consider Moving Into This Apartment Of 1000 Sq Ft In Halishahar For Rent,2.0,2.0,"halishaharhousingestate,no.northhalishaharward,halishahar,chattogram",13500.0,1000
6350,A Well-featured Rental 1200 Sq Ft Flat Is Ready For You To Own At 10 No. North Kattali Ward,3.0,3.0,"proshantir/a,no.northkattaliward,chattogram",18000.0,1200
6351,Well-constructed 1250 SQ FT flat is now offering to you in Double Mooring for rent,3.0,2.0,"saraipara,no.saraiparaward,doublemooring,chattogram",20000.0,1250
6352,800 SQ FT road sided apartment for rent in Mirpur,2.0,2.0,"paikpara,mirpur,dhaka",12000.0,800
6353,Stunning Views With Quality Finishing A 900 Sq Ft Apartment Is Up For Rent In 33 No. Firingee Bazaar Ward,2.0,2.0,"no.firingeebazaarward,chattogram",18000.0,900
6354,A nicely constructed apartment of 2200 SQ FT can be found in Panchlaish Residential Area for rent,3.0,3.0,"panchlaishresidentialarea,no.chawkbazaarward,chattogram",47000.0,2200
6355,Look At The Nice Rooms Of This 1150 Sq Ft Flat For Rent In West Rampura,3.0,2.0,"westrampura,rampura,dhaka",19000.0,1150
6356,"Reside At Ease, In This 1000 Sq Ft Flat For Rent In Malibagh",3.0,3.0,"shantibag,malibagh,dhaka",22000.0,1000
6357,4500 Square Feet Residential Apartment For Rent In Gulshan 1,4.0,4.0,"gulshan,gulshan,dhaka",300000.0,4500
6358,Residential Apartment Is Available For Rental Purpose In Mirpur 1.,2.0,1.0,"pirerbag,section,mirpur,dhaka",10000.0,800
6359,1550 Square Feet Apartment Is For Rent In Uttara-13,3.0,3.0,"uttara,dhaka",35000.0,1550
6360,View This 1400 Sq Ft Flat Available For Rent In Uttara-12,3.0,4.0,"uttara,dhaka",27000.0,1400
6361,To Get A Trouble Free Life You Can Take Rent This 1200 Sq Ft Home In Kallyanpur,3.0,3.0,"kallyanpur,mirpur,dhaka",15000.0,1200
6362,Wonderful Flat Of 1250 Sq Ft Is Available For Rent In Chandgaon R/a,3.0,3.0,"a-/a,chandgaonresidentialarea,nochandgaonward,chattogram",25000.0,1250
6363,Look At This Nice 1250 Sq Ft Flat Is Up For Rent At Chandgaon R/a,3.0,3.0,"a-/a,chandgaonresidentialarea,nochandgaonward,chattogram",24000.0,1250
6364,View This 1250 Sq Ft Apartment Ready To Rent At Chandgaon Residential Area,3.0,3.0,"a-/a,chandgaonresidentialarea,nochandgaonward,chattogram",25000.0,1250
6365,West Agargaon Is Offering You A 1530 Sq Ft Flat For Rent,3.0,3.0,"janatahousing,sher-e-banglanagar,westagargaon,agargaon,dhaka",30000.0,1530
6366,A Vacant Apartment Of 2000 Sq Ft Is For Rent In Paribagh,3.0,4.0,"paribagh,dhaka",40000.0,2000
6367,View This 1600 Sq Ft Residential Flat For Rent In Bashundhara R/a,3.0,3.0,"bashundharar-a,dhaka",22000.0,1600
6368,Build Your Home In This 1530 Sq Ft Flat For Rent In West Agargaon,3.0,3.0,"janatahousing,sher-e-banglanagar,westagargaon,agargaon,dhaka",30000.0,1530
6369,700 Sq Ft Budget Friendly Flat Is Up For Rent In Uttar Badda,2.0,2.0,"uttarbadda,badda,dhaka",16000.0,700
6370,This 2000 Sq Ft Full Furnished Apartment Is For Rent At South Khulshi,3.0,3.0,"southkhulshi,khulshi,chattogram",100000.0,2000
6371,At Firojshah 785 Square Feet Flat For Rent Close To Firojshah Jame Masjid,2.0,2.0,"westfirojshahcolony,no.northpahartaliward,chattogram",10000.0,785
6372,Near Police Station 1250 Sq Ft Flat For Rent In Uttara,3.0,3.0,"uttara,dhaka",20000.0,1250
6373,1900 Square Feet Residential Apartment Is Up For Rent At Uttara -9,3.0,3.0,"uttara,dhaka",50000.0,1900
6374,A Residential Property Of 2 Bedroom Is Up For Rent In Janata Housing.,2.0,2.0,"janatahousing,shahalibag,section,mirpur,dhaka",10000.0,700
6375,"300 Sq Ft Apartment For Rent In Gawair, Prembagan Road",1.0,1.0,"gawair,dakshinkhan,dhaka",10000.0,300
6376,"Grab This 1722 Square Feet Residential Apartment For Rent At Turag, Dia Bari Road",3.0,3.0,"turag,dhaka",30000.0,1722
6377,"1750 Square Feet Apartment With 4 Balconies Is For Rent At Turag, Dia Bari Road",3.0,3.0,"turag,dhaka",30000.0,1750
6378,6600 Sq Ft Modern And Spacious Flat For Rent In Gulshan 2,5.0,6.0,"gulshan,gulshan,dhaka",450000.0,6600
6379,"900 Sq Ft Fine Flat For Rent In Khilkhet, Bot Tola",3.0,3.0,"bottola,khilkhet,dhaka",16000.0,900
6380,In North Shahjahanpur Close To Bagicha Mashjid A 900 Square Feet Flat For Rent.,2.0,2.0,"northshahjahanpur,dhaka",18000.0,900
6381,Lovely 1200 Sq Ft Home Is Available To Rent In South Badda,3.0,3.0,"southbadda,badda,dhaka",40000.0,1200
6382,A 1550 Sq Ft Flat Is Now Vacant For Rent In Bashundhara R-a,3.0,3.0,"bashundharar-a,dhaka",30000.0,1550
6383,Lovely Apartment Of 1700 Sq Ft Is Up For Rent In Aftab Nagar Near By Emerald Bakery & Cafe,3.0,3.0,"aftabnagar,dhaka",26000.0,1700
6384,"850 Sq Ft Pleasant Flat Is Up For Rent At Bayazid, Polytechnic",2.0,2.0,"polytechnic,bayazid,chattogram",9000.0,850
6385,Well Built And Lovely Flat Of 1200 Sq Ft Is Vacant For Rent At Banasree,3.0,2.0,"banasree,dhaka",23000.0,1200
6386,"6300 Sq Ft Modern Flat For Rent In Baridhara, Block K",4.0,5.0,"baridhara,dhaka",400000.0,6300
6387,"Get Ready To Rent This Ideally Maintained 1800 Sq Ft Apartment Located In Muradpur, Nasirabad Housing Society.",3.0,4.0,"nasirabadhousingsociety,muradpur,chattogram",35000.0,1800
6388,Flat For Rent In Baridhara Block J Near High Commission Of Malaysia,3.0,4.0,"baridhara,dhaka",45000.0,2000
6389,"View This 1700 Sq Ft Flat Up For Rent In Banasree, Block G",4.0,4.0,"banasree,dhaka",35000.0,1700
6390,Reside In This 1700 Sq Ft Flat Up For Rent In Banasree,4.0,4.0,"banasree,dhaka",35000.0,1700
6391,See This 1200 Sq Ft Apartment Which Is Up For Rent In Chatogram Near Foy's Lake Amusement World.,3.0,3.0,"westkhulshir/a,no.northpahartaliward,chattogram",18000.0,1200
6392,"At Middle Badda, A 940 Sq Ft Well Fitted Residential Property Is On Rent Near To Al Sami Hospital",3.0,2.0,"middlebadda,badda,dhaka",20000.0,940
6393,Acquire This Apartment For Your Next Residence In Uttara 5 Is Up For Rent.,1.0,1.0,"uttara,dhaka",12000.0,400
6394,"Close To Khulshi Police Station, An Apartment Of 1800 Sq Ft For Rent Is Available In Khulshi",3.0,3.0,"khulshi,chattogram",32000.0,1800
6395,Feel Content To Live In This 1420 Sq Ft Flat Up For Rent At Bayazid,3.0,3.0,"chattogramdohs,bayazid,chattogram",25000.0,1420
6396,"1420 Sq Ft Comfortable Flat Is For Rent At Bayazid, Chattogram Dohs",3.0,3.0,"chattogramdohs,bayazid,chattogram",25000.0,1420
6397,View This 1750 Sq Ft Residential Arena Up For Rent In Shegunbagicha,3.0,3.0,"shegunbagicha,dhaka",40000.0,1750
6398,900 Sq Ft Pleasant Apartment Is Available For Rent In East Rampura,3.0,2.0,"easthazipara,eastrampura,rampura,dhaka",16000.0,900
6399,1400 Square Feet Apartment For Rent In Adabor,3.0,3.0,"baitulamanhousingsociety,adabor,dhaka",20000.0,1400
6400,Visit This Flat For Rent In Muradpur Nearby Sunshine Grammar School & College,3.0,4.0,"nasirabadhousingsociety,muradpur,chattogram",30000.0,1600
6401,"2250 Sq Ft 4 Bedroom Flat Is Vacant For Rent At Bashundhara R-A, Block J",4.0,5.0,"bashundharar-a,dhaka",35000.0,2250
6402,Bright And Cozy Apartment Featuring 1200 Sq Ft Space Is Up For Rent In Baridhara Dohs,2.0,2.0,"baridharadohs,dhaka",40000.0,1200
6403,"Check This 1800 Sq. Ft Large Apartment Which Is Up To Rent At Aftab Nagar, Block F",3.0,4.0,"aftabnagar,dhaka",25000.0,1800
6404,1100 Sq Ft Flat For Rent In 12 No. Sarai Para Ward,3.0,2.0,"saraipara,no.saraiparaward,doublemooring,chattogram",14000.0,1100
6405,1900 Square Feet Residential Apartment For Rent At Uttara Sector 9,3.0,3.0,"uttara,dhaka",50000.0,1900
6406,Check Your Desired Apartment At This 1050 Sq Ft Flat For Rent At Sugandha R/a,3.0,2.0,"sugandharesidentialarea,panchlaish,chattogram",18000.0,1050
6407,2 Bedrooms Apartment For Rent In Tejkunipara.,2.0,1.0,"tejkunipara,tejgaon,dhaka",17000.0,500
6408,1650 Sq Ft Ready Flat With 3 Refreshing Bedroom Arena For Rent At Bayazid,3.0,3.0,"shyamolchhayaresidentialarea,chadranagar,bayazid,chattogram",20000.0,1650
6409,"1035 Sq Ft Apartment Is Available For Rent In East Rampura, East Hazipara",3.0,3.0,"easthazipara,eastrampura,rampura,dhaka",20000.0,1035
6410,"1300 Sq Ft Modern Flat To Rent In Baridhara, Block J",3.0,3.0,"baridhara,dhaka",30000.0,1300
6411,2400 Sq Ft Apartment For Rent Is Located On Chattogram Near To Sea World Resort,5.0,5.0,"lakevalleyr/a,no.northpahartaliward,chattogram",45000.0,2400
6412,2 Bedroom & 2 Bathroom Apartment For Rent In Madarbari Nearby Madarbari Jame Masjid,2.0,2.0,"no.eastmadarbariward,chattogram",16000.0,800
